Date,AMZN,IBM,MSFT
2015-02-25,19.26849937438965,101.15953063964844,37.96659469604492
2015-02-26,19.239999771118164,99.95418548583984,38.027015686035156
2015-02-27,19.007999420166016,100.6190185546875,37.84576416015625
2015-03-02,19.283000946044922,99.71187591552734,37.87166213989258
2015-03-03,19.230499267578125,100.05361938476562,37.35381317138672
2015-03-04,19.13599967956543,99.0532455444336,37.16394805908203
2015-03-05,19.39150047302246,100.14678955078125,37.207088470458984
2015-03-06,19.004499435424805,98.48162078857422,36.559791564941406
2015-03-09,18.92799949645996,99.89205169677734,36.982696533203125
2015-03-10,18.475500106811523,98.05289459228516,36.27497482299805
2015-03-11,18.318500518798828,97.42533874511719,36.23182678222656
2015-03-12,18.711999893188477,98.15853881835938,35.403282165527344
2015-03-13,18.52899932861328,95.8595962524414,35.7139778137207
2015-03-16,18.667499542236328,97.59933471679688,35.869346618652344
2015-03-17,18.59600067138672,97.52474975585938,35.99016189575195
2015-03-18,18.756999969482422,99.29558563232422,36.68061065673828
2015-03-19,18.66200065612793,99.29558563232422,36.49937438964844
2015-03-20,18.92449951171875,101.20309448242188,37.00859451293945
2015-03-23,18.75550079345703,102.29041290283203,36.991329193115234
2015-03-24,18.704500198364258,101.27764129638672,37.02585983276367
2015-03-25,18.54800033569336,98.91654968261719,35.78302764892578
2015-03-26,18.36750030517578,99.78019714355469,35.56725311279297
2015-03-27,18.527999877929688,99.66214752197266,35.36012649536133
2015-03-30,18.72949981689453,101.07256317138672,35.35148239135742
2015-03-31,18.604999542236328,99.72428131103516,35.09255599975586
2015-04-01,18.51300048828125,98.90413665771484,35.144351959228516
2015-04-02,18.612499237060547,99.69319152832031,34.773231506347656
2015-04-06,18.851999282836914,100.68112182617188,35.86071014404297
2015-04-07,18.720500946044922,100.69976043701172,35.843441009521484
2015-04-08,19.059999465942383,100.5631103515625,35.74850082397461
2015-04-09,19.177000045776367,100.86754608154297,35.8002815246582
2015-04-10,19.13249969482422,101.19062042236328,36.007415771484375
2015-04-13,19.118000030517578,100.89237976074219,36.04193878173828
2015-04-14,19.25550079345703,100.84273529052734,35.94701385498047
2015-04-15,19.172500610351562,101.97974395751953,36.47348403930664
2015-04-16,19.302000045776367,101.35840606689453,36.38717269897461
2015-04-17,18.777999877929688,99.82991027832031,35.921119689941406
2015-04-20,19.475500106811523,103.2410659790039,37.03447723388672
2015-04-21,19.55900001525879,102.06050872802734,36.801448822021484
2015-04-22,19.489999771118164,102.74398040771484,37.1035270690918
2015-04-23,19.499500274658203,105.77610778808594,37.40558624267578
2015-04-24,22.2549991607666,105.49030303955078,41.315338134765625
2015-04-27,21.92799949645996,106.08057403564453,41.45341873168945
2015-04-28,21.465499877929688,108.06260681152344,42.42869186401367
2015-04-29,21.4685001373291,108.36085510253906,42.34238052368164
2015-04-30,21.089000701904297,106.42852020263672,41.97988510131836
2015-05-01,21.14349937438965,107.90725708007812,41.99714660644531
2015-05-04,21.152000427246094,108.09365844726562,41.6346549987793
2015-05-05,21.059499740600586,107.54065704345703,41.08229064941406
2015-05-06,20.954999923706055,106.4576416015625,39.94302749633789
2015-05-07,21.3439998626709,107.0461196899414,40.30552291870117
2015-05-08,21.684499740600586,108.10414123535156,41.21175003051758
2015-05-11,21.642499923706055,107.12750244140625,40.8837776184082
2015-05-12,21.551000595092773,106.7706527709961,40.86652374267578
2015-05-13,21.3435001373291,107.85369873046875,41.10818862915039
2015-05-14,21.61400032043457,108.9617691040039,42.04894256591797
2015-05-15,21.299999237060547,108.46720886230469,41.686439514160156
2015-05-18,21.261999130249023,108.3420181274414,41.436153411865234
2015-05-19,21.085500717163086,108.60492706298828,41.33190155029297
2015-05-20,21.19300079345703,108.78025817871094,41.33190155029297
2015-05-21,21.581499099731445,108.51727294921875,41.19292449951172
2015-05-22,21.381500244140625,107.81615447998047,40.7412109375
2015-05-26,21.273500442504883,106.5076904296875,40.47190475463867
2015-05-27,21.570999145507812,107.67843627929688,41.35797119140625
2015-05-28,21.328500747680664,107.49686431884766,41.21898651123047
2015-05-29,21.46150016784668,106.20722198486328,40.706459045410156
2015-06-01,21.54599952697754,106.53901672363281,41.02788543701172
2015-06-02,21.54949951171875,106.20722198486328,40.75857925415039
2015-06-03,21.829500198364258,106.37625122070312,40.6977653503418
2015-06-04,21.538999557495117,105.41214752197266,40.272117614746094
2015-06-05,21.34749984741211,104.7986068725586,40.080997467041016
2015-06-08,21.174999237060547,103.50900268554688,39.72484588623047
2015-06-09,21.27400016784668,103.72184753417969,39.65536117553711
2015-06-10,21.53849983215332,105.75019073486328,40.489288330078125
2015-06-11,21.648500442504883,105.66256713867188,40.341609954833984
2015-06-12,21.496000289916992,104.5419692993164,39.933326721191406
2015-06-15,21.183500289916992,104.08496856689453,39.50767517089844
2015-06-16,21.363000869750977,104.44806671142578,39.811710357666016
2015-06-17,21.390499114990234,104.65464782714844,39.933326721191406
2015-06-18,21.969499588012695,105.33075714111328,40.584842681884766
2015-06-19,21.746000289916992,104.5419692993164,40.046260833740234
2015-06-22,21.81450080871582,105.00524139404297,40.1591911315918
2015-06-23,22.29949951171875,105.56242370605469,39.88120651245117
2015-06-24,22.04199981689453,104.5294418334961,39.646671295166016
2015-06-25,22.0049991607666,103.97225952148438,39.65536117553711
2015-06-26,21.905000686645508,103.5841064453125,39.31656265258789
2015-06-29,21.493000030517578,102.0252914428711,38.54343795776367
2015-06-30,21.704500198364258,101.83123779296875,38.352333068847656
2015-07-01,21.86949920654297,102.97684478759766,38.612937927246094
2015-07-02,21.885499954223633,103.35248565673828,38.569496154785156
2015-07-06,21.802000045776367,103.12712097167969,38.56080627441406
2015-07-07,21.836000442504883,103.29619598388672,38.48263168334961
2015-07-08,21.485000610351562,102.14424896240234,38.430503845214844
2015-07-09,21.719499588012695,102.57621765136719,38.673736572265625
2015-07-10,22.175500869750977,104.51692199707031,38.75192642211914
2015-07-13,22.778499603271484,106.0381851196289,39.5598030090332
2015-07-14,23.278499603271484,105.55613708496094,39.62928771972656
2015-07-15,23.059499740600586,105.50606536865234,39.75090408325195
2015-07-16,23.77400016784668,107.05237579345703,40.532718658447266
2015-07-17,24.15049934387207,107.9976806640625,40.49797058105469
2015-07-20,24.405000686645508,108.44218444824219,40.75857925415039
2015-07-21,24.399999618530273,102.08787536621094,41.07132339477539
2015-07-22,24.41349983215332,100.38510131835938,39.5598030090332
2015-07-23,24.108999252319336,101.24901580810547,40.0549430847168
2015-07-24,26.47100067138672,100.00945281982422,39.90727233886719
2015-07-27,26.570499420166016,99.5837631225586,39.394737243652344
2015-07-28,26.30150032043457,100.19725036621094,39.38605880737305
2015-07-29,26.450000762939453,100.84835052490234,40.21131896972656
2015-07-30,26.83799934387207,100.76695251464844,40.72383117675781
2015-07-31,26.8075008392334,101.41175842285156,40.567474365234375
2015-08-03,26.75149917602539,99.35840606689453,40.66303634643555
2015-08-04,26.594999313354492,98.6634521484375,41.29716110229492
2015-08-05,26.850500106811523,98.85128021240234,41.33190155029297
2015-08-06,26.472999572753906,98.67453002929688,40.49797058105469
2015-08-07,26.131000518798828,97.91705322265625,40.60221481323242
2015-08-10,26.200000762939453,98.94598388671875,41.11473846435547
2015-08-11,26.37299919128418,98.1632308959961,40.3155517578125
2015-08-12,26.295499801635742,98.57355499267578,40.60221481323242
2015-08-13,26.482999801635742,97.88551330566406,40.59353256225586
2015-08-14,26.576000213623047,98.3147201538086,40.82807159423828
2015-08-17,26.76099967956543,98.66822052001953,41.106048583984375
2015-08-18,26.750999450683594,98.4788589477539,41.333396911621094
2015-08-19,26.645999908447266,97.17218780517578,40.756290435791016
2015-08-20,25.788999557495117,96.36422729492188,39.92558288574219
2015-08-21,24.723499298095703,93.95921325683594,37.66086959838867
2015-08-24,23.168500900268555,90.56318664550781,36.445438385009766
2015-08-25,23.318500518798828,88.97876739501953,35.38740539550781
2015-08-26,25.03849983215332,92.60205078125,37.3460807800293
2015-08-27,25.918500900268555,93.76351928710938,38.38663864135742
2015-08-28,25.90049934387207,93.41004180908203,38.41288375854492
2015-08-31,25.644500732421875,93.35322570800781,38.054359436035156
2015-09-01,24.82699966430664,90.06449127197266,36.5678596496582
2015-09-02,25.52750015258789,91.5605239868164,37.91445541381836
2015-09-03,25.236000061035156,92.65257263183594,38.03687286376953
2015-09-04,24.950000762939453,90.7083740234375,37.258644104003906
2015-09-08,25.87700080871582,92.93663024902344,38.377899169921875
2015-09-09,25.844499588012695,91.5605239868164,37.66086959838867
2015-09-10,26.11199951171875,92.28645324707031,37.85323715209961
2015-09-11,26.472000122070312,93.02499389648438,38.01937484741211
2015-09-14,26.069000244140625,91.93928527832031,37.6346435546875
2015-09-15,26.118499755859375,93.1259765625,38.45658874511719
2015-09-16,26.36949920654297,93.68146514892578,38.73640441894531
2015-09-17,26.943500518798828,93.51102447509766,38.69266891479492
2015-09-18,27.01300048828125,91.21966552734375,38.01937484741211
2015-09-21,27.41950035095215,92.46321868896484,38.57027053833008
2015-09-22,26.920000076293945,91.16915130615234,38.38663864135742
2015-09-23,26.803499221801758,90.68312072753906,38.36039352416992
2015-09-24,26.6875,91.15655517578125,38.39537811279297
2015-09-25,26.212499618530273,91.79407501220703,38.42161560058594
2015-09-28,25.202999114990234,89.96351623535156,37.85323715209961
2015-09-29,24.803499221801758,89.93193817138672,37.984405517578125
2015-09-30,25.594499588012695,91.51004028320312,38.701416015625
2015-10-01,26.035999298095703,90.63892364501953,39.00747299194336
2015-10-02,26.62700080871582,91.26385498046875,39.84689712524414
2015-10-05,27.18400001525879,94.07914733886719,40.773780822753906
2015-10-06,26.874000549316406,93.9150390625,40.87869644165039
2015-10-07,27.097000122070312,94.74193572998047,40.92243194580078
2015-10-08,26.658000946044922,96.1243667602539,41.49080276489258
2015-10-09,26.989999771118164,96.19378662109375,41.19350051879883
2015-10-12,27.50950050354004,95.40473175048828,41.09730911254883
2015-10-13,27.44499969482422,94.44528198242188,41.00112533569336
2015-10-14,27.241500854492188,94.69147491455078,40.81749725341797
2015-10-15,28.121999740600586,94.74193572998047,41.106048583984375
2015-10-16,28.538000106811523,94.93131256103516,41.54326248168945
2015-10-19,28.657499313354492,94.19278717041016,41.639434814453125
2015-10-20,28.04400062561035,88.77677917480469,41.770606994628906
2015-10-21,27.78849983215332,88.95352935791016,41.27220153808594
2015-10-22,28.195499420166016,90.95452117919922,41.99795150756836
2015-10-23,29.951499938964844,91.32697296142578,46.230098724365234
2015-10-26,30.430500030517578,90.68312072753906,47.43678665161133
2015-10-27,30.550500869750977,87.02195739746094,46.94710922241211
2015-10-28,30.854999542236328,88.89671325683594,47.20068359375
2015-10-29,31.327499389648438,88.719970703125,46.658565521240234
2015-10-30,31.295000076293945,88.42328643798828,46.02898406982422
2015-11-02,31.417499542236328,88.6063232421875,46.55362319946289
2015-11-03,31.265499114990234,89.55951690673828,47.34934616088867
2015-11-04,32.04750061035156,89.40172576904297,47.567955017089844
2015-11-05,32.782501220703125,88.30335998535156,47.55046463012695
2015-11-06,32.96849822998047,88.08672332763672,48.022640228271484
2015-11-09,32.77450180053711,86.21349334716797,47.358089447021484
2015-11-10,32.98400115966797,86.31542205810547,46.789730072021484
2015-11-11,33.662498474121094,86.0287094116211,46.91215133666992
2015-11-12,33.279998779296875,84.76713562011719,46.62358474731445
2015-11-13,32.11750030517578,83.9452133178711,46.203857421875
2015-11-16,32.390499114990234,85.19403839111328,47.01707458496094
2015-11-17,32.165000915527344,85.26412963867188,46.629737854003906
2015-11-18,33.176998138427734,86.5384292602539,47.40439224243164
2015-11-19,33.063499450683594,87.12464141845703,47.48363494873047
2015-11-20,33.42250061035156,88.24603271484375,47.70370864868164
2015-11-23,33.949501037597656,88.22055053710938,47.70370864868164
2015-11-24,33.557498931884766,88.30973052978516,47.756526947021484
2015-11-25,33.766998291015625,87.92744445800781,47.26355743408203
2015-11-27,33.66299819946289,88.22055053710938,47.47483825683594
2015-11-30,33.2400016784668,88.83221435546875,47.84455490112305
2015-12-01,33.952999114990234,90.017333984375,48.610416412353516
2015-12-02,33.800498962402344,89.01058959960938,48.60162353515625
2015-12-03,33.3125,88.5136489868164,47.71251678466797
2015-12-04,33.63199996948242,89.4757080078125,49.217838287353516
2015-12-07,33.49150085449219,88.91502380371094,49.129817962646484
2015-12-08,33.86650085449219,87.95928192138672,49.112205505371094
2015-12-09,33.239498138427734,87.04180908203125,48.39915084838867
2015-12-10,33.11600112915039,87.15011596679688,48.65443801879883
2015-12-11,32.00749969482422,85.74199676513672,47.589263916015625
2015-12-14,32.89550018310547,86.60852813720703,48.540000915527344
2015-12-15,32.93199920654297,87.79364013671875,48.59281539916992
2015-12-16,33.78850173950195,88.7493667602539,49.411495208740234
2015-12-17,33.532501220703125,87.13101196289062,49.03297805786133
2015-12-18,33.207000732421875,85.9522705078125,47.650901794433594
2015-12-21,33.22549819946289,86.33457946777344,48.267112731933594
2015-12-22,33.157501220703125,87.88282775878906,48.724853515625
2015-12-23,33.185001373291016,88.2715072631836,49.13860321044922
2015-12-24,33.13949966430664,88.08672332763672,49.006561279296875
2015-12-28,33.7599983215332,87.67894744873047,49.253047943115234
2015-12-29,34.69850158691406,89.06157684326172,49.7812385559082
2015-12-30,34.45349884033203,88.78119659423828,49.56996154785156
2015-12-31,33.794498443603516,87.6853256225586,48.83930587768555
2016-01-04,31.84950065612793,86.62126159667969,48.240699768066406
2016-01-05,31.68950080871582,86.55754852294922,48.46076965332031
2016-01-06,31.63249969482422,86.12428283691406,47.580467224121094
2016-01-07,30.39699935913086,84.65245819091797,45.925479888916016
2016-01-08,30.352500915527344,83.86875915527344,46.066349029541016
2016-01-11,30.886999130249023,84.88821411132812,46.039939880371094
2016-01-12,30.894500732421875,84.67796325683594,46.462486267089844
2016-01-13,29.090499877929688,83.5756607055664,45.458927154541016
2016-01-14,29.649999618530273,84.68433380126953,46.75297927856445
2016-01-15,28.509000778198242,82.84930419921875,44.88673400878906
2016-01-19,28.724000930786133,81.62596130371094,44.508209228515625
2016-01-20,28.588499069213867,77.64375305175781,44.71066665649414
2016-01-21,28.750999450683594,78.31275939941406,44.437774658203125
2016-01-22,29.819000244140625,78.05152893066406,46.031124114990234
2016-01-25,29.826499938964844,77.78392791748047,45.590980529785156
2016-01-26,30.0625,78.1088638305664,45.925479888916016
2016-01-27,29.167499542236328,77.0703125,45.089210510253906
2016-01-28,31.767499923706055,77.87313079833984,45.82866668701172
2016-01-29,29.350000381469727,79.51062774658203,48.49598693847656
2016-02-01,28.74049949645996,79.5361099243164,48.16146469116211
2016-02-02,27.604999542236328,78.33187866210938,46.65614700317383
2016-02-03,26.553499221801758,79.46600341796875,45.91669845581055
2016-02-04,26.812999725341797,81.33290100097656,45.775848388671875
2016-02-05,25.10650062561035,81.91905975341797,44.15608596801758
2016-02-08,24.405000686645508,81.73240661621094,43.49584197998047
2016-02-09,24.103500366210938,79.85933685302734,43.38141632080078
2016-02-10,24.52400016784668,77.36193084716797,43.75994110107422
2016-02-11,25.19099998474121,75.85575103759766,43.74233627319336
2016-02-12,25.354000091552734,77.90902709960938,44.455387115478516
2016-02-16,26.05500030517578,79.00325012207031,45.297672271728516
2016-02-17,26.704999923706055,81.16596984863281,46.476890563964844
2016-02-18,26.25,85.25324249267578,46.2729606628418
2016-02-19,26.7450008392334,85.65874481201172,45.944908142089844
2016-02-22,27.975000381469727,86.1028823852539,46.68082046508789
2016-02-23,27.64699935913086,85.22106170654297,45.377479553222656
2016-02-24,27.70199966430664,85.478515625,45.53706741333008
2016-02-25,27.75749969482422,86.5727310180664,46.19316101074219
2016-02-26,27.761499404907227,84.98289489746094,45.48387145996094
2016-02-29,27.625999450683594,84.33922576904297,45.11149215698242
2016-03-01,28.95199966430664,86.48908996582031,46.61875534057617
2016-03-02,29.010499954223633,87.73133850097656,46.94679641723633
2016-03-03,28.874500274658203,88.69684600830078,46.414833068847656
2016-03-04,28.756999969482422,88.69684600830078,46.131099700927734
2016-03-07,28.139999389648438,90.20944213867188,45.244483947753906
2016-03-08,28.01300048828125,89.51427459716797,45.79419708251953
2016-03-09,27.973499298095703,90.3768081665039,46.84926986694336
2016-03-10,27.946500778198242,90.23519134521484,46.148841857910156
2016-03-11,28.480499267578125,91.63194274902344,47.05318832397461
2016-03-14,28.668500900268555,91.90228271484375,47.1418571472168
2016-03-15,28.85099983215332,92.01814270019531,47.51424026489258
2016-03-16,28.713499069213867,93.1960678100586,48.18808364868164
2016-03-17,27.972000122070312,94.64430236816406,48.46294021606445
2016-03-18,27.604000091552734,94.67648315429688,47.42559051513672
2016-03-21,27.698999404907227,95.66770935058594,47.75362777709961
2016-03-22,28.02400016784668,95.32659912109375,47.939815521240234
2016-03-23,28.48150062561035,93.58867645263672,47.85114669799805
2016-03-24,29.147499084472656,95.23001861572266,48.06395721435547
2016-03-28,28.993499755859375,95.5196762084961,47.46990966796875
2016-03-29,29.69300079345703,96.1182861328125,48.50725173950195
2016-03-30,29.934499740600586,95.52611541748047,48.80870819091797
2016-03-31,29.68199920654297,97.48285675048828,48.96831512451172
2016-04-01,29.924999237060547,98.17158508300781,49.2697639465332
2016-04-04,29.659500122070312,97.88191223144531,49.145626068115234
2016-04-05,29.30699920654297,96.549560546875,48.37425994873047
2016-04-06,30.104000091552734,96.56243133544922,48.87078094482422
2016-04-07,29.571500778198242,95.42314147949219,48.28559494018555
2016-04-08,29.729999542236328,96.13116455078125,48.25014114379883
2016-04-11,29.796499252319336,96.06680297851562,48.15260314941406
2016-04-12,30.15850067138672,96.3113784790039,48.454063415527344
2016-04-13,30.740999221801758,97.34126281738281,49.0746955871582
2016-04-14,31.037500381469727,97.2961654663086,49.08356475830078
2016-04-15,31.29450035095215,97.65664672851562,49.3406867980957
2016-04-18,31.767499923706055,98.17798614501953,50.05885696411133
2016-04-19,31.395000457763672,92.68755340576172,49.996788024902344
2016-04-20,31.649499893188477,94.04568481445312,49.28749465942383
2016-04-21,31.549999237060547,96.09896087646484,49.455955505371094
2016-04-22,31.024999618530273,95.58403778076172,45.909454345703125
2016-04-25,31.309999465942383,95.78358459472656,46.20203399658203
2016-04-26,30.8439998626709,95.9573745727539,45.607994079589844
2016-04-27,30.328500747680664,96.85204315185547,45.16468811035156
2016-04-28,30.100000381469727,94.66361999511719,44.24259948730469
2016-04-29,32.97949981689453,93.93627166748047,44.215999603271484
2016-05-02,34.192501068115234,93.5050277709961,44.872100830078125
2016-05-03,33.566001892089844,92.77125549316406,44.13619613647461
2016-05-04,33.54499816894531,92.84848022460938,44.215999603271484
2016-05-05,32.954498291015625,94.27741241455078,44.27805709838867
2016-05-06,33.6974983215332,95.72013854980469,44.67704391479492
2016-05-09,33.98749923706055,95.75261688232422,44.393314361572266
2016-05-10,35.153499603271484,97.46179962158203,45.23561096191406
2016-05-11,35.6614990234375,96.7989273071289,45.262203216552734
2016-05-12,35.89649963378906,96.7274169921875,45.670066833496094
2016-05-13,35.49599838256836,95.99958038330078,45.2888069152832
2016-05-16,35.53300094604492,97.13036346435547,45.95378494262695
2016-05-17,34.76350021362305,96.1815414428711,45.0966682434082
2016-05-18,34.872501373291016,95.75261688232422,45.36452102661133
2016-05-19,34.92599868774414,94.1864242553711,44.927032470703125
2016-05-20,35.13999938964844,95.69414520263672,45.19486618041992
2016-05-23,34.837501525878906,95.3822021484375,44.668121337890625
2016-05-24,35.209999084472656,96.38300323486328,46.0609245300293
2016-05-25,35.41749954223633,98.57957458496094,46.53411102294922
2016-05-26,35.74549865722656,99.0669937133789,46.32876968383789
2016-05-27,35.61199951171875,99.32695007324219,46.712684631347656
2016-05-31,36.13949966430664,99.91181182861328,47.319801330566406
2016-06-01,35.97200012207031,99.11247253417969,47.18588638305664
2016-06-02,36.4119987487793,99.75585174560547,46.85552978515625
2016-06-03,36.277000427246094,99.35942840576172,46.23948669433594
2016-06-06,36.33649826049805,99.25545501708984,46.54304122924805
2016-06-07,36.1870002746582,99.64537811279297,46.51626205444336
2016-06-08,36.332000732421875,100.0807876586914,46.46269226074219
2016-06-09,36.38249969482422,99.70386505126953,46.087711334228516
2016-06-10,35.89550018310547,99.02149200439453,45.962703704833984
2016-06-13,35.762001037597656,98.31312561035156,44.76633071899414
2016-06-14,35.96500015258789,98.170166015625,44.489559173583984
2016-06-15,35.7130012512207,97.92321014404297,44.36455535888672
2016-06-16,35.8754997253418,98.170166015625,44.98954391479492
2016-06-17,35.31949996948242,98.77452850341797,44.75738525390625
2016-06-20,35.70050048828125,99.82734680175781,44.703819274902344
2016-06-21,35.79100036621094,100.1133041381836,45.70377731323242
2016-06-22,35.529998779296875,99.3789291381836,45.52522277832031
2016-06-23,36.104000091552734,100.9581069946289,46.34663009643555
2016-06-24,34.948001861572266,95.26522064208984,44.489559173583984
2016-06-27,34.56800079345703,93.2571029663086,43.23958206176758
2016-06-28,35.397499084472656,94.68682861328125,44.14134979248047
2016-06-29,35.779998779296875,96.48045349121094,45.123451232910156
2016-06-30,35.78099822998047,98.6380615234375,45.68592834472656
2016-07-01,36.284000396728516,99.00849914550781,45.67700958251953
2016-07-05,36.404998779296875,98.57308959960938,45.68592834472656
2016-07-06,36.88050079345703,99.02149200439453,45.873435974121094
2016-07-07,36.82849884033203,99.17095184326172,45.873435974121094
2016-07-08,37.29050064086914,100.3797378540039,46.69482421875
2016-07-11,37.68899917602539,100.94511413574219,46.9537467956543
2016-07-12,37.410499572753906,102.05643463134766,47.50729751586914
2016-07-13,37.131500244140625,102.69330596923828,47.775150299072266
2016-07-14,37.060001373291016,104.16197967529297,47.98050308227539
2016-07-15,36.77199935913086,103.83706665039062,47.94478988647461
2016-07-18,36.80350112915039,103.8890609741211,48.17692184448242
2016-07-19,36.997501373291016,103.70708465576172,47.40016174316406
2016-07-20,37.2859992980957,104.86387634277344,49.91793441772461
2016-07-21,37.221500396728516,104.2724609375,49.81972122192383
2016-07-22,37.24300003051758,105.32527160644531,50.5071907043457
2016-07-25,36.980499267578125,105.70219421386719,50.65005111694336
2016-07-26,36.77949905395508,105.35779571533203,50.676841735839844
2016-07-27,36.833499908447266,105.1693115234375,50.16792678833008
2016-07-28,37.63050079345703,104.87039184570312,50.18578338623047
2016-07-29,37.94049835205078,104.38297271728516,50.60540008544922
2016-08-01,38.387001037597656,104.92235565185547,50.51612854003906
2016-08-02,38.02899932861328,104.35696411132812,50.51612854003906
2016-08-03,37.731998443603516,104.41544342041016,50.86433410644531
2016-08-04,38.03850173950195,104.98731994628906,51.239315032958984
2016-08-05,38.29899978637695,106.25457763671875,51.74824142456055
2016-08-08,38.327999114990234,106.21526336669922,51.83750915527344
2016-08-09,38.41550064086914,106.03828430175781,51.962501525878906
2016-08-10,38.428001403808594,106.24150848388672,51.801795959472656
2016-08-11,38.5620002746582,107.19196319580078,52.051795959472656
2016-08-12,38.62799835205078,106.15628051757812,51.73035430908203
2016-08-15,38.42449951171875,106.11041259765625,51.89107894897461
2016-08-16,38.20199966430664,105.33692169189453,51.603607177734375
2016-08-17,38.23149871826172,105.16649627685547,51.71140670776367
2016-08-18,38.222999572753906,105.76954650878906,51.74733352661133
2016-08-19,37.865501403808594,104.90430450439453,51.76530075073242
2016-08-22,37.9739990234375,104.87808990478516,51.81022644042969
2016-08-23,38.122501373291016,105.0484848022461,52.00787353515625
2016-08-24,37.86249923706055,104.25537109375,52.06175994873047
2016-08-25,37.96099853515625,103.98008728027344,52.25940704345703
2016-08-26,38.45000076293945,103.77686309814453,52.133636474609375
2016-08-29,38.56449890136719,104.69452667236328,52.19652557373047
2016-08-30,38.37900161743164,104.48477935791016,52.00787353515625
2016-08-31,38.45800018310547,104.1439208984375,51.62156295776367
2016-09-01,38.53099822998047,104.5765609741211,51.73834991455078
2016-09-02,38.62200164794922,104.58308410644531,51.81022644042969
2016-09-06,39.44350051879883,105.10750579833984,51.75631332397461
2016-09-07,39.2239990234375,105.95307922363281,51.801231384277344
2016-09-08,39.202999114990234,104.22257995605469,51.59461212158203
2016-09-09,38.00699996948242,102.05292510986328,50.49856948852539
2016-09-12,38.574501037597656,103.7571792602539,51.25321960449219
2016-09-13,38.050498962402344,102.131591796875,50.78604507446289
2016-09-14,38.054500579833984,100.97795104980469,50.54347610473633
2016-09-15,38.484500885009766,102.03327178955078,51.378990173339844
2016-09-16,38.92599868774414,100.84028625488281,51.432899475097656
2016-09-19,38.755001068115234,101.51543426513672,51.14540481567383
2016-09-20,39.01100158691406,101.24015045166016,51.03759765625
2016-09-21,39.48699951171875,101.94805145263672,51.89107131958008
2016-09-22,40.23500061035156,102.32821655273438,51.94497299194336
2016-09-23,40.287498474121094,101.58753204345703,51.59461212158203
2016-09-26,39.95800018310547,100.93205261230469,51.11846923828125
2016-09-27,40.80550003051758,102.7608413696289,52.06175994873047
2016-09-28,41.43600082397461,103.7571792602539,52.133636474609375
2016-09-29,41.45249938964844,103.63919067382812,51.567649841308594
2016-09-30,41.865501403808594,104.124267578125,51.74733352661133
2016-10-03,41.83700180053711,103.31146240234375,51.58562088012695
2016-10-04,41.701499938964844,102.55767059326172,51.423912048339844
2016-10-05,42.21799850463867,102.96402740478516,51.78325653076172
2016-10-06,42.08300018310547,102.83296203613281,51.87312316894531
2016-10-07,41.971500396728516,102.039794921875,51.9270133972168
2016-10-10,42.08549880981445,102.92472839355469,52.14262008666992
2016-10-11,41.54999923706055,101.46298217773438,51.378990173339844
2016-10-12,41.704498291015625,101.13525390625,51.30712127685547
2016-10-13,41.4640007019043,100.7616195678711,51.136436462402344
2016-10-14,41.14799880981445,101.24015045166016,51.58562088012695
